Reed Smith LLP |MCAFEE LLC|MCAFEE SECURE|MCAFEE INSTITUTE|McAfee Institute LLC|85120653|90472762|x|2022-02-14
Reed Smith LLP |MCAFEE LLC|M MCAFEE SECURE|MCAFEE INSTITUTE|McAfee Institute LLC|85121102|90472762|x|2022-02-14
Reed Smith LLP |MCAFEE LLC|MCAFEE LIVESAFE|MCAFEE INSTITUTE|McAfee Institute LLC|85953784|90472762|x|2022-02-14
LERNER DAVID LITTENBERG KRUMHOLZ & MENTLIK LLP |McCain Foods USA Inc.|COUNTRY STYLE|CHAMPETRE|SALADEXPRESS INC.|78405841|90387526|x|2022-02-14
MCDONALD'S CORP |McDONALD'S CORPORATION|BIRDIE|BIRDIES BY EARLS|Earl's Restaurants Royalty Limited Partnership|75498032|79318288|x|2022-02-14
MCDOUGALD ZHIPI|mcdougald zhipi|19TH HOLE|THE BUNKER SHOT ON THE 19TH HOLE|Kato Kazuyo|86562561|88849267|x|2022-02-14
THOMAS COOK INTELLECTUAL PROPERTY ATTORNEYS |McLaughlin Pete|WHAT|QUE FAZHION STYLEZ|rand Diamonique|85664174|90742262|x|2022-02-14
INVENTIVE LAW INC.|"McPhee, Jeff"|MR. HEMP|MR. HEMP|FIRST CROP INCORPORATED|88300363|88338706|x|
Sunstein LLP |MED-EL Elektromedizinische Geräte Ges.m.b.H.|SPIRION|SPIRION|SPIRION LLC|86831631|87111723|x|2022-02-14
Medtronic Inc. |MEDTRONIC VASCULAR INC.|INPUT|NPUT|Nanotronics Health LLC|74352875|90729025|x|2022-02-14
LAW OFFICES OF ALOZIE N. ETUFUGH PLLC |Meera Gandhi|MEERA GANDHI|MEERA BEAUTY CO|Patel Harsh|85462869|90749633|x|2022-02-14
LAW OFFICES OF ALOZIE N. ETUFUGH PLLC |MEERA GANDHI|MEERA GANDHI|MEERA BEAUTY CO|Patel Harsh|86939772|90749633|x|2022-02-14
Belkcool Inc |MEIMEI CHEN|PONA ALTINA|PONA|Pona Mykola|88841443|90747868|x|2022-02-14
DAY LAW FIRM |Mekor LLC|NATURE'S GOODNESS|MACHU PICCHU GOURMET NATURE'S GOODNESS INSIDE|GONI DISTRIBUTION NETWORK|90575867|90740104|x|2022-02-14
DAY LAW FIRM |Mekor LLC|NATURE'S GOODNESS|PERU GOURMET NATURE'S GOODNESS INSIDE|GONI DISTRIBUTION NETWORK|90575867|90740149|x|2022-02-14
Melissa Kim Corter LLC |Melissa Kim Corter LLC|WILD WOMAN|WILD WOMEN OUTDOORS|Bailey Kelsey|90243168|90736897|x|2022-02-14
Dennemeyer & Associates LLC |MELITTA EUROPA GMBH & CO. KG|TRANQUILITY|TRANQUILO COFFEE|Mortensen Richard|86460469|90741346|x|2022-02-14
Adsero IP|MENTICE AB|BEST PROGRAM|BEST|American College of Surgeons|77521815|97080959|x|
Adsero IP|MENTICE AB|BEST PROGRAM|BEST BASIC ENDOVASCULAR SKILLS FOR TRAUMA|American College of Surgeons|77521815|97080963|x|
KILPATRICK TOWNSEND & STOCKTON LLP |MERCATOR MEDSYSTEMS|MERCATOR MEDSYSTEMS|MERCATOR|TRINO Sp. z o.o.|78732013|79331013|x|2022-02-14
THOMPSON COBURN LLP |Mercator Pty. Ltd.|MERCATOR|MERCATOR|TRINO Sp. z o.o.|88696556|79331013|x|2022-02-14
THOMPSON COBURN LLP |Mercator Pty. Ltd.|MERCATOR|MERCATOR|TRINO Sp. z o.o.|88696560|79331013|x|2022-02-14
THOMPSON COBURN LLP |Mercator Pty. Ltd.|MERCATOR IKUÜ|MERCATOR|TRINO Sp. z o.o.|90121123|79331013|x|2022-02-14
Fredrikson & Byron P.A. |MERCATOR SOLUTIONS FZE|MERCATOR|MERCATOR|TRINO Sp. z o.o.|74229939|79331013|x|2022-02-14
WALLER LANSDEN DORTCH & DAVIS LLP |Mercer Borden|RHINODART|AFRICAN RHINO|Alcomed LLC|90332881|90750391|x|2022-02-14
WALLER LANSDEN DORTCH & DAVIS LLP |Mercer Borden|RHINODART|RHINO PLATINUM|Alcomed LLC|90332881|90767619|x|2022-02-14
WALLER LANSDEN DORTCH & DAVIS LLP |Mercer Borden|RHINODART|RHINOEIGHT|Alcomed LLC|90332881|90750376|x|2022-02-14
WALLER LANSDEN DORTCH & DAVIS LLP |Mercer Borden|RHINODART|RHINOSEVEN|Alcomed LLC|90332881|90750363|x|2022-02-14
WALLER LANSDEN DORTCH & DAVIS LLP |Mercer Borden|RHINODART|RHINOSIXTYNINE|Alcomed LLC|90332881|90750384|x|2022-02-14
WALLER LANSDEN DORTCH & DAVIS LLP |Mercer Borden|RHINODART|RHINOTEN|Alcomed LLC|90332881|90750370|x|2022-02-14
MCDERMOTT WILL & EMERY LLP |MEREDITH OPERATIONS CORPORATION|SHAPE BODY SHOP|BODYSHOP|Pintado Bianca M|87083560|90731633|x|2022-02-14
MERINODAVID |merinodavid|HUSH LOUNGE|HUSH RESTAURANT & LOUNGE|FOSTER TERON|88440480|88467203|x|2022-02-14
MIKAL-ELLEN SUZUKI BENNETT |Mermaid on a Motorcycle LLC|BUSINESS OF ARTISTRY|#BUSINESSOFARTISTRY|Mitzi Y. Kincaid|90736973|90738614|x|2022-02-14
Zagrebelsky Law P.A. |Merritt Alyse N.|DUAL DIPPER|LID DIPPERS|Hearthwood LLC|87829907|90739495|x|2022-02-14
THE RAPACKE LAW GROUP |MFW EVENTS INC.|MIAMI FASHION WEEK|MIAMI SWIM FASHION WEEK|Funkshion Productions LLC|86740803|90743813|x|2022-02-14
Day Law Firm |MI PERU PRODUCTS IMPORTS LLC|PERÚ GOURMET|PERU GOURMET NATURE'S GOODNESS INSIDE|GONI DISTRIBUTION NETWORK|88153694|90740149|x|2022-02-14
Mia Aesthetics Holdings LLC |Mia Aesthetics Holdings LLC|MIA AESTHETICS|MIA|Establishment Labs S.A.|88021627|90851759|x|2022-02-14
NORMAN DOWLER LLP |Miami Ice Inc.|MIAMI ICE SNOW CREAMERY|MIAMI ICE|International Brand Development Inc.|86074899|90749805|x|2022-02-14
MARK TERRY P.A. |MIAMI N'ICE LLC|MIAMI 'N' ICE|MIAMI ICE|International Brand Development Inc.|90217234|90749805|x|2022-02-14
JOHANSON PARKER|Michael Deez|DEES CUTZ|D'S CUTZ|D'S Cutz|90685229|90735405|x|
JOHANSON PARKER|Michael Deez|DEES CUTZ BARBERSHOP & STYLE SALON|D'S CUTZ|D'S Cutz|90685274|90735405|x|
MICHAEL GLOVASKI |Michael Glovaski|GLO CREATIVE|THE GLO GROUP|The GLO Group LLC|86581157|90549989|x|2022-02-14
MICHAEL GLOVASKI |Michael Glovaski|GLO CREATIVE|THE GLO GROUP|The GLO Group LLC|86581157|90550814|x|2022-02-14
MICHAEL J. LIVOSKY |Michael J. Livosky|UNCLE BILL'S|FAMILY OWNED UNCLE BILL'S HARDWOOD SMOKED|Mary Ann's Specialty Foods Inc.|85657562|90782537|x|2022-02-14
FRAMEWORK LAW GROUP PC |Michael Madrid|SUMMER HOLIDAY|VERANEO|Veraneo LLC|87809225|90747816|x|2022-02-14
STEVEN KIM |Michael Wunderman Management Co.|HOUSE OF WUNDER|WUNDERCUT|Musighi Jeffrey|90443711|90731237|x|2022-02-14
STEVEN KIM |Michael Wunderman Management Co.|HOUSE OF WUNDER|WUNDERCUT|Musighi Jeffrey|90443711|90731273|x|2022-02-14
MICHELLE SAWYER |Michelle Sawyer|F.A.K.E|SO FAKE|rafi hamid|87914682|90728901|x|2022-02-14
VARNUM RIDDERING SCHMIDT & HOWLETT LLP |Michigan Saves Inc.|MICHIGAN SAVES|SAVES|CleanSource Capital LLC|88403480|88885173|x|2022-02-14
LAW OFFICE OF VICTOR SAPPHIRE |Mick Schultz Productions LLC|UPSIDE RECORDS|UPSIDE FILMS|Upside Films LLC|88595262|90738317|x|2022-02-14
Kaminash & Associates LLC |MicroGrid Inc.|MICROGRID|CONNECTED MICROGRID|Catalyst Power Holdings|74171247|90733185|x|2022-02-14
Kaminash & Associates LLC |MicroGrid Inc.|MICROGRID|CONNECTED MICROGRID|Catalyst Power Holdings|74171248|90733185|x|2022-02-14
Dinsmore & Shohl LLP|Microsoft Corporation|HALO|HALO|Holy City Arts & Lyric Opera|87592606|90004326|x|
Dinsmore & Shohl LLP |MICROSOFT CORPORATION|TRACE X|TRACIEX|SILVER FACTORY TECHNOLOGY PTE. LTD.|77249860|79313750|x|2022-02-14
MARIE F. BENJAMIN ATTORNEY AT LAW |Midway Entertainment Media LLC|KNOCK BLOCK KNOCK BLOCK|KNOCK OR BLOCK|MATTEL INC.|86231302|90751716|x|2022-02-14
MORSE |Mighty Mother LLC|MIGHTY MOTHER|MIGHTY MOTHER|Raising Tito LLC|90149360|90741689|x|2022-02-14
MIGHTY SIMONE C |Mighty Simone C|KURLY KISS|KURLKISS KISS THOSE CURLS HELLO!|Keating Tiffany P|88175515|90734166|x|2022-02-14
MIGHTY SIMONE C |Mighty Simone C|KURLY KISS|KURLKISS KISS THOSE CURLS HELLO!|Keating Tiffany P|88175390|90734166|x|2022-02-14
Milky Way International Trading Corporation |Milky Way International Trading Corporation|DYNAMIC|DYNAMIC ELEMENT|Dynamic Element Innovations Inc.|90316208|90748184|x|2022-02-14
Milky Way International Trading Corporation |Milky Way International Trading Corporation|DYNAMIC|DYNAMIC ELEMENT|Dynamic Element Innovations Inc.|90316208|97142984|x|2022-02-14
Millennial Realty |Millennial Realty|THE FUTURE OF REAL ESTATE.|FUTURE RENTALS|FIRST CHOICE PROPERTY MANAGEMENT|88878879|90141899|x|2022-02-14
THE LAW OFFICE OF DAYNA THOMAS LLC |Miller Brandon|BE GREAT|JUST BE GREAT|Jefferson Keenan A|87686068|90735592|x|2022-02-14
Schley Look Guthrie & Locker Llp |MILLER FAMILY WINE COMPANY LLC|COMMUNION|THE COMMUNION|CHA SQUARED CONSULTING LLC|86627077|90748678|x|2022-02-14
ADAMS AND REESE LLP |Milliman Inc.|PIXEL|PIXELMAX|Imagin3D Ltd|86468827|79333016|x|2022-02-14
Nutter McClennen & Fish LLP |Mimecast Services Ltd.|SLATE|SLATE TECHNOLOGIES|ONX Holdings LLC|88605537|90742899|x|2022-02-14
Minnesota Public Radio |Minnesota Public Radio|THE CURRENT|THE CURRENT|SME Lancer LLC|78527303|90747866|x|2022-02-14
Minnesota Public Radio |Minnesota Public Radio|THE CURRENT|THE CURRENT|SME Lancer LLC|78979116|90747866|x|2022-02-14
MINNESOTA PUBLIC RADIO |Minnesota Public Radio|T H E C U R R E N T|THE CURRENT|SME Lancer LLC|88489738|90747866|x|2022-02-14
Minority Millionairez |Minority Millionairez|MINORITY MILLIONAIREZ|MILLIONAIRE MINORITY|The Biz Brand LLC|88451159|90735037|x|2022-02-14
GOTTLIEB RACKMAN & REISMAN P.C. |Missano Alessandra|TIPSY|T TIPSY KIT|Tilted Cocktail Bartending Services LLC|88082611|90723370|x|2022-02-14
Pennington Law P.A. |Mission Creek LLC|STORM GREETER|STORM GREETER|Ovante LLC|77240874|90748814|x|2022-02-14
MISSION MOUNTAIN WINERY INC |MISSION MOUNTAIN WINERY INC|SUNDOWN|SUNDOWN HARD SELTZER|International Brand Development Inc.|78156563|90739545|x|2022-02-14
LACKENBACH SIEGEL LLP |MITSUBISHI POWER LTD.|CORE GASIFICATION TECHNOLOGY|CORE AUTOMATED FUELING SOLUTIONS|Permian Global Inc (CORE)|86918468|90734389|x|2022-02-14
LACKENBACH SIEGEL LLP |MITSUBISHI POWER LTD.|CORE GASIFICATION TECHNOLOGY|CORE AUTOMATED FUELING SOLUTIONS|Permian Global Inc (CORE)|87093299|90734389|x|2022-02-14
LACKENBACH SIEGEL LLP |MITSUBISHI POWER LTD.|COREGASIFICATION TECHNOLOGY|CORE AUTOMATED FUELING SOLUTIONS|Permian Global Inc (CORE)|87093358|90734389|x|2022-02-14
Meister Seelig & Fein LLP |MITZI INTERNATIONAL HANDBAGS & ACCESSORIES LTD.|ICON|ICON PRO AUDIO|Sound Tech Electronics Limited|75545475|90504264|x|2022-02-14
Hogan Lovells US LLP |Mixi Inc.|FAMILY ALBUM|ALBUMS|ALBUM SAS|79269893|79298130|x|2022-02-14
HOGAN LOVELLS US LLP |mixi Inc.|FAMILYALBUM|ALBUMS|ALBUM SAS|88845307|79298130|x|2022-02-14
LAW OFFICE OF STACY E. DON |ML GENIUS HOLDINGS LLC|GENIUS|GENIUS|TIME USA LLC|86332934|90774230|x|2022-02-14
LAW OFFICE OF STACY E. DON |ML GENIUS HOLDINGS LLC|GENIUS|GENIUS|TIME USA LLC|86332940|90774230|x|2022-02-14
LAW OFFICE OF STACY E. DON |ML GENIUS HOLDINGS LLC|GENIUS|GENIUS|TIME USA LLC|86332942|90774230|x|2022-02-14
MLXT |MLXT|SKILLMAT|SKILLMAT|Lancaster Micah|90695680|90730124|x|2022-02-14
Mne Brands Llc |MNE Brands LLC|EXPERIENCE OUTDOORS|L'EXPÉRIENCE|Roylynn Nickerson|86727174|90750325|x|2022-02-14
HANDANA MENCE |MnengXu Tai|YNM|YNM|Hangzhou Qianmai E-commerce Co. Ltd.|97214363|97221090|x|2022-02-14
Latimer LeVay Fyock LLC|"Modern Optical International, Ltd"|GENEVIÈVE BOUTIQUE|JENEVIEVE|"JOJ Legacy, LLC"|86518416|90741446|x|
Latimer LeVay Fyock LLC|"Modern Optical International, Ltd."|GENEVIÈVE|JENEVIEVE|"JOJ Legacy, LLC"|77327269|90741446|x|
Latimer LeVay Fyock LLC|"Modern Optical International, Ltd."|GENEVIÈVE BOUTIQUE|JENEVIEVE|"JOJ Legacy, LLC"|87633161|90741446|x|
FISH & RICHARDSON P.C. |ModernaTx Inc.|WUHAN CORONA MVAX|ALFAMEDX|Dongguan Taili Biotech Co. Ltd.|88774534|90174124|x|2022-02-14
LOZA & LOZA LLP |Modest Guru Inc.|COVE|COVE OASIS|Thirty Madison Inc.|88764377|90860904|x|2022-02-14
Belzer PC|Mohammad Saleem|MIRACLE|MIRAKEL|"Hangzhou Lanku Technology Co., Ltd."|88963070|90720016|x|
MOJGAN ANVARI |Mojgan Anvari|BLUE MONARCH|BLUE MONARCH CO.|J.T.M. Marketing Group LLC|87382482|90431565|x|2022-02-14
The Brickell IP Group PLLC |MOMUS ANALYTICS LLC|MOMUS|MOMEUS|BENGERANG INVESTMENTS UK LIMITED|88258056|79332098|x|2022-02-14
MYERS WOLIN LLC |Mona Lisa Cosmetic Surgery Center|DESIGNER RHINOPLASTY|DESIGNER SCULPT|David Shokrian M.D.|87906285|90749943|x|2022-02-14
MYERS WOLIN LLC |Mona Lisa Cosmetic Surgery Center|DESIGNER BUTTLIFT|DESIGNER SCULPT|David Shokrian M.D.|87906290|90749943|x|2022-02-14
MYERS WOLIN LLC |Mona Lisa Cosmetic Surgery Center|DESIGNER NOSE|DESIGNER SCULPT|David Shokrian M.D.|87906352|90749943|x|2022-02-14
MYERS WOLIN LLC |Mona Lisa Cosmetic Surgery Center|DESIGNER LIPS|DESIGNER SCULPT|David Shokrian M.D.|87906381|90749943|x|2022-02-14
MYERS WOLIN LLC |Mona Lisa Cosmetic Surgery Center|DESIGNER FACELIFT|DESIGNER SCULPT|David Shokrian M.D.|87906384|90749943|x|2022-02-14
Moniker Inc.|Moniker Inc.|PLAY|PLAY|Grandevity|87887772|90745011|x|
Moniker Inc. |Moniker Inc.|PLAY|PLAY|Grandevity|87887772|90745011|x|2022-02-14
GALLAGHER & DAWSEY CO. LPA |MONSTER BASHER LLC|MONSTER BASHER|MONSTER LIGHTS|Tristar Products Inc.|85166624|86581837|x|2022-02-14
321 Law Inc. |MONSTER INC.|MONSTER CENTRAL|MONSTER LIGHTS|Tristar Products Inc.|78535770|86581837|x|2022-02-14
MARK J. MEEKER ESQ. |Montauk Brewing Company Inc.|BEACH BREAK INDIA PALE ALE|BEACHBREAK|BEACHBREAK FIP LLC|90094643|90761034|x|2022-02-14
NELSON MULLINS RILEY & SCARBOROUGH LLP |Montlick Media Services LLC|#WIN|#JOEWINS|Joseph Wilson Injury Lawyers LLC|88299306|90763423|x|2022-02-14
GALGANO IP LAW PLLC |MOONFLOWER YOGA INC.|MOONFLOWER YOGA|MOONFLOWER|Jaclyn IP LLC|87157966|90857807|x|2022-02-14
LEGALFORCE RAPC WORLDWIDE PC |Moore Tyler|HOES MAD|HOES MAD|Grover Denetra|87766587|90740593|x|2022-02-14
Pepper Hamilton LLP |MORAN FOODS LLC|CRISP|CRISP & CRUDE|Crisp & Crude LLC|73784500|90747021|x|2022-02-14
Law Office of Christopher Day |Moreno Victor|DOT|D.O.T|D.O.T INC|86039199|90748523|x|2022-02-14
Law Office of Christopher Day |Moreno Victor|DOT|D.O.T|D.O.T INC|86039199|90757568|x|2022-02-14
DANIELLE H. BRATEK P.A. |Morvada & Co Pty Ltd|BUZZY BEE PARTNERS|BUSYLITTLEBEE|YeZhen|90721745|90748064|x|2022-02-14
FRANCIS JOHN CIARAMELLA PLLC |Mosapor Nissan|GLOW UP|GLO-UP|Sweat and Glo LLC|90706292|90733423|x|2022-02-14
Holland & Hart LLP|Motherlove Herbal Company|MOTHERLOVE|MOM AMORE|WALLKINGDON INC.|77156629|90743002|x|
Sughrue Mion PLLC |MOT-LAUR PROPERTIES LLC|TRIBE TEA|LA TRIBU|PharmaCosta Coffee Holdings Inc.|77961448|79324597|x|2022-02-14
GREENBERG & LIEBERMAN LLC |Motor City Accident Attorneys PLLC|MOTOR CITY ACCIDENT ATTORNEYS|ACCIDENT PROS|Accident Pros LLP|86082298|90741798|x|2022-02-14
STOEL RIVES LLP |Motorized Precision LLC|VIGO|VIGO|Shenzhen linqijing Technology Co. Ltd|88423047|90737251|x|2022-02-14
Cooley LLP|Movado LLC|VENETO|VENITO|"UNITED BRANDS, INC."|75581645|90739445|x|
MAYER BROWN LLP |Mozzafiato LLC|M MOZZAFIATO|MOZZAFIATO|Yuyao Ruijing Trading Co. Ltd.|90738608|90746302|x|2022-02-14
MAYER BROWN LLP |Mozzafiato LLC|MOZZAFIATO|MOZZAFIATO|Yuyao Ruijing Trading Co. Ltd.|90119042|90746302|x|2022-02-14
LANDO & ANASTASI LLP |MPFORCE INC.|DRAGON NINJAS|D DRAGON NINJA CLAN ROCK THE WORLD|McAdory Gregory D|85785181|90743082|x|2022-02-14
Kaplan Massamillo & Andrews|MPOA LLC|A|A THEACTIVESHIRT|"Rivera, Joseph"|77252421|90749541|x|
DLA Piper LLP (US) |Mrs. Fields' Brand Inc. The|NIBBLERS|NIBBLE BAR|Askinosie Chocolate LLC|74481873|90721815|x|2022-02-14
MUBI INC. |MUBI INC.|[Design Mark]|LR|Blueapple LLC|85035167|90749848|x|2022-02-14
JINGQIAO TIAN |Muchu Zheng|WWINDCOME|WWINDCOME|Manling Wang|90317122|90344147|x|2022-02-14
RICK RUZ PLLC |Mujezat Al-shifa|[Design Mark]|MUJEZAT AL-SHIFA|Mujezat Al-Shifa General Trading Company|86799217|90736901|x|2022-02-14
J. NEVIN SHAFFER JR. P.A. |Mulford Doug|DRIFT SPIRIT BRUNCH|DRIFT|Drift Brands LLC|90561869|90739840|x|2022-02-14
J. NEVIN SHAFFER JR. P.A. |Mulford Doug|DRIFT SPIRIT HOUSE|DRIFT|Drift Brands LLC|90561848|90739840|x|2022-02-14
J. NEVIN SHAFFER JR. P.A. |Mulford Doug|DRIFT SPIRIT SOIREE|DRIFT|Drift Brands LLC|90561861|90739840|x|2022-02-14
MASCHOFF BRENNAN |MULTIDIMENSIONAL SOFTWARE CREATIONS LLC|AXON INTEGRATION|AXON PERFORMANCE|Axon Enterprise Inc.|88442200|88470573|x|2022-02-14
BROWN RUDNICK LLP |Multiscale Systems Inc.|METACORE|METABLOCKER|METACOUSTIC|90122009|79318600|x|2022-02-14
MUNI KIDS |Muni Kids|MUNI KIDS|MUNI|Rosemary Hancaor|87797744|90734349|x|2022-02-14
Munoz Ruiz Juliette |Munoz Ruiz Juliette|LA CANOPÉE|CANOPEE|FOURNIVAL ALTESSE|79178318|79325858|x|2022-02-14
MURRAY DARLO LAMAINE |MURRAY DARLO LAMAINE|HERITAGE|HERITAGE|Careismatic Brands Inc.|88821300|90826583|x|2022-02-14
INDIE LAW LLC |Muses App Inc.|MUSES|MUUSE|Revolv Limited|88429476|88633399|x|2022-02-14
PERETZ CHESAL & HERRMANN P.L. |My E-Cart LLC|PARADISE BY VB|VB COSMETICS|VB Cosmetics Inc.|90191003|90734085|x|2022-02-14
LEGALFORCE RAPC WORLDWIDE P.C. |My Favorites T-Shirts LLC|MY FAVORITE|MYFAVOURITE|Miling E-Commerce (Yantai) Co. Ltd.|90638096|90745046|x|2022-02-14
LEGALFORCE RAPC WORLDWIDE P.C. |My Favorites T-Shirts LLC|MY FAVORITES|MYFAVOURITE|Miling E-Commerce (Yantai) Co. Ltd.|90638101|90745046|x|2022-02-14
MANDELBAUM SALSBURG P.C. |MYOS RENS TECHNOLOGY INC.|YOLKED|YOKED AF|Yoked AF Nutritionals LLC|87680703|90675293|x|2022-02-14
MANDELBAUM SALSBURG P.C. |MYOS RENS TECHNOLOGY INC.|GET YOLKED|YOKED AF|Yoked AF Nutritionals LLC|87680705|90675293|x|2022-02-14
MINOTT GORE P.A. |Myria Griffin|FÉROCE ÂME|VIE FÉROCE|Feroce Holdings LLC|88937708|90747392|x|2022-02-14
MINOTT GORE P.A. |Myria Griffin|FÉROCE ÂME|VIE FÉROCE|Feroce Holdings LLC|88937708|90747403|x|2022-02-14
MINOTT GORE P.A. |Myria Griffin|FÉROCE ÂME|VIE FÉROCE|Feroce Holdings LLC|88937708|90747407|x|2022-02-14
K&L GATES LLP |Mystery Tackle Box Inc.|CATCH CO|CATCHKO|CATCHKO PRODUCTS LLC|86845624|90811382|x|2022-02-14
K&L GATES LLP |Mystery Tackle Box Inc.|CATCH CO|CATCHKO|CATCHKO PRODUCTS LLC|87978593|90811382|x|2022-02-14
K&L GATES LLP |Mystery Tackle Box Inc.|CATCH CO|CATCHKO|CATCHKO PRODUCTS LLC|87979616|90811382|x|2022-02-14
K&L GATES LLP |Mystery Tackle Box Inc.|CATCH CO|CATCHKO|CATCHKO PRODUCTS LLC|87560458|90811382|x|2022-02-14
K&L GATES LLP |Mystery Tackle Box Inc.|CATCH CO|CATCHKO|CATCHKO PRODUCTS LLC|87107050|90811382|x|2022-02-14
LAW OFFICES OF NEIL PARK |NANA AND POP CORP|THE NEW YORK CANNABIS CLUB|NYC NEW YORK CANNABIS|Brian Reaux|90514784|90716798|x|2022-02-14
DICKENSON PEATMAN & FOGARTY |NAPA VALLEY VINTNERS|NAPA GREEN|HEARTCRAFTED IN THE NAPA VALLEY|Fior di Sole LLC|77687682|97216142|x|2022-02-14
DICKENSON PEATMAN & FOGARTY |NAPA VALLEY VINTNERS|NAPA VALLEY|HEARTCRAFTED IN THE NAPA VALLEY|Fior di Sole LLC|85214493|97216142|x|2022-02-14
LAW OFFICE OF HEENA N. KAMPANI|NARIN BYS DIS TICARET ANONIM SIRKETI|OKKA|OKKA|RASAGRA GIDA DIS TICARET LIMITED SIRKETI|87329612|79315411|x|
SMITH ANDERSON BLOUNT DORSETT MITCHELL & JERNIGAN |National Coatings & Supplies Inc.|GLASSY|GLA-C|Ducora Inc.|88729786|97164110|x|2022-02-14
ARENT FOX LLP|National Executive Service Corps.|NESC|NESC STAFFING|"NESC Staffing, LLC"|73250724|90736226|x|
THE BASIL LAW GROUP |National Foods Packaging Incorporated|PIT BOSS|PIT BOSS|Dansons US LLC|88953522|90712001|x|2022-02-14
HHS Office of the General Counsel |National Library of Medicine of the U.S. Department of Health and Human Services The|VISIBLE HUMAN PROJECT|VISIBLE PATIENT|Visible Patient|75112735|79282172|x|2022-02-14
GERBEN LAW FIRM PLLC |NATIONAL NETWORK OF PUBLIC HEALTH INSTITUTES INC.|NATIONAL COORDINATING CENTER FOR PUBLIC HEALTH TRAINING|NATIONAL COORDINATION CENTER|Edera L3C|88917976|90464061|x|2022-02-14
COVINGTON & BURLING LLP |NATIONAL WOMEN'S SOCCER LEAGUE LLC|BOSTON BREAKERS|BOSTON BREAKERS|The Spring League LLC|76198952|90750871|x|2022-02-14
NATIONWIDE MUTUAL INSURANCE COMPANY |Nationwide Mutual Insurance Company|FOR YOUR OWNING RETIREMENT SIDE.|O.W.N. YOUR RETIREMENT|KAIZEN FINANCIAL GROUP LLC|87613609|90739159|x|2022-02-14
Arent Fox LLP |NATURAL ORGANICS INC.|KETOLICIOUS|KETO-LISCIOUS|Yelverton Stefanie|76549571|90753021|x|2022-02-14
PHILLIPS NIZER LLP |NATURE & INNOVATION INTERNATIONAL|NOT GUILTY|THE RIGHT WAY - NOT GUILTY NUTS|NOT GUILTY - THE RIGHT WAY LDA.|79242729|88756565|x|2022-02-14
ODEDRA LAW OFFICE PLLC |NBC Meshtec Inc.|NAFITEC|NAFY|Shenzhen Zhixing Trading Co. Ltd.|79063584|90745903|x|2022-02-14
N'DAKPRI ASHLEY-ROXANNE A|N'Dakpri Ashley-Roxanne A|FULANIY|FULANSI|"Foshan Maolan Trading Co., Ltd."|87016954|90830652|x|
RICHTER TRADEMARKS P.L. |Neeley Mario|VEGAS NATION|SIN SATION VEGAS NATION|Ziegenhorn John T.|87391034|90749298|x|2022-02-14
"SEED LAW, LLC"|"Negron, Genoveva"|GENEVIEVE COSMETICS|JENEVIEVE|"JOJ Legacy, LLC"|88737979|90741446|x|
SUGHRUE MION PLLC |NEIGHBORHOOD REINVESTMENT CORP.|PROMPT|PMG PROMPT MEDIA GROUP|PROMPT MEDIA GROUP LLC|85050415|90444963|x|2022-02-14
"SUGHRUE MION, PLLC"|NEIGHBORHOOD REINVESTMENT CORP.|PROMPT|PMG PROMPT MEDIA GROUP|PROMPT MEDIA GROUP LLC|85050415|90444963|x|
Finch & Associates LLC |Neo Dental Chemical Products Co. LTD.|NEO|NEO-19|GENOMIC NANTIJEN DIAGNOSTICS LIMITED|75016160|90856647|x|2022-02-14
Siemens Healthcare Diagnostics Inc. |NEO New Oncology AG|NEO|NEO-19|GENOMIC NANTIJEN DIAGNOSTICS LIMITED|86870074|90856647|x|2022-02-14
BARNES & THORNBURG LLP|"Neo Ventures, LLC"|NEO|NEO FAIRNESS LIQUIDITY EFFICIENCY SERVICE|Aequitas Innovations Inc.|87579533|90760918|x|
BARNES & THORNBURG LLP|"Neo Ventures, LLC"|NEO|NEO|Aequitas Innovations Inc.|87579533|90760928|x|
Edd Vasquez |NEOCUBE INC.|ROYAL|THE ROYAL CABLE COMPANY|ADC BRANDS LLC|77862574|90725825|x|2022-02-14
HONIGMAN LLP |Neogen Corporation|NEOGEN|N NEOGENTC|NeogenTC Corp.|88263515|79314961|x|2022-02-14
HONIGMAN LLP |Neogen Corporation|NEOGEN|NEOGENTC|NeogenTC Corp.|88263515|79314590|x|2022-02-14
WHITELAW LEGAL GROUP |NEOGENOMICS LABORATORIES INC.|NEOGENOMICS|N NEOGENTC|NeogenTC Corp.|78947056|79314961|x|2022-02-14
WHITELAW LEGAL GROUP |NeoGenomics Laboratories Inc.|NEOGENOMICS LABORATORIES|N NEOGENTC|NeogenTC Corp.|86315917|79314961|x|2022-02-14
WHITELAW LEGAL GROUP |NeoGenomics Laboratories Inc.|NEOGENOMICS|N NEOGENTC|NeogenTC Corp.|86315855|79314961|x|2022-02-14
WHITELAW LEGAL GROUP |NeoGenomics Laboratories Inc.|NEOGENOMICS LABORATORIES|N NEOGENTC|NeogenTC Corp.|86315873|79314961|x|2022-02-14
WHITELAW LEGAL GROUP |NeoGenomics Laboratories Inc.|NEOGENOMICS LABORATORIES|N NEOGENTC|NeogenTC Corp.|86315897|79314961|x|2022-02-14
